raw,sentids,filename,img_id,positive_sentence,negative_sentence,label,split,num_labels
"[""Saw blade being sharpened on revolving sharpening wheel by a dark-skinned man."", ""A man in a striped shirt is sharpening a tool on a grinding mill."", ""A man's hands holding a piece of metal on a grinding wheel."", ""A man in a pinstripe shirt sharpening a blade."", ""Person grinding a piece of metal.""]","[10275, 10276, 10277, 10278, 10279]",161542404.jpg,2055,A the hands of the man hands holding a piece of metal on a grinding wheel .,A man's hands holding a piece of metal on a grinding wheel.,15,train,2
"[""A young boy of trying to fix his blue bike while an adult looks on."", ""A boy and a man work on an upturned bicycle's front wheel."", ""A boy is fixing the wheel of his bike."", ""Two persons repairing their bicycle."", ""A man and a boy fix a blue bicycle.""]","[10070, 10071, 10072, 10073, 10074]",1595227547.jpg,2014,A boy and a man work on the front wheel of an upturned bicycle.,A boy and a man work on an upturned bicycle's front wheel.,15,test,2
"[""A man wearing a blue jacket and glasses holds the handrail while climbing the stairs."", ""Gentleman with gray hair climbs wooden steps on a cool day."", ""A man climbs a flight of old wooden stairs on a building."", ""Bird's eye view of a man ascending a staircase outdoors."", ""Man in gray jacket walks up wooden staircase.""]","[2965, 2966, 2967, 2968, 2969]",1199376686.jpg,593,The view of the bird's eye of a man ascending a staircase outdoors.,A bird's eye view of a man ascending a staircase outdoors.,15,test,4
"[""A man in a pink shirt is showing a magic trick to a boy in a blue shirt."", ""A young boy in a blue jacket pulls something black out of a fabric bag."", ""A small boy wearing a blue shirt pulling an item from a magicians hat."", ""A smiling boy pulling something from a magician's bag."", ""A smiling boy pulls an orange object from a hat.""]","[10065, 10066, 10067, 10068, 10069]",1594038143.jpg,2013,A smiling boy is pulling something from the bag of a magician.,A smiling boy is pulling something from a magician's bag.,15,test,6
"[""A man with a guitar, in cowboy boots and underwear, is standing in a street next to a woman, with yellow taxicabs in the background."", ""The naked cowboy outside of the Bank of America is talking to a redheaded woman as cabs drive by."", ""A man wearing only a cowboy hat, cowboy boots, and underwear talks to a woman on a city street."", ""A professed \""Naked Cowboy\"" protests outside of the Bank of America building."", ""A man in cowboy boots, briefs and holding a guitar, holds a woman's arm.""]","[10025, 10026, 10027, 10028, 10029]",158857536.jpg,2005,"A man in cowboy boots , briefs and holding a guitar , holds a the arm of the woman arm .","A man in cowboy boots, briefs and holding a guitar, holds a woman's arm.",15,train,2
"[""People are boarding a train that's painted yellow on the front."", ""Commuters standing on a platform are entering a train."", ""A large group of people getting on a train."", ""Commuters rush to get on the late train."", ""A group of people boards a bus.""]","[2985, 2986, 2987, 2988, 2989]",1202620814.jpg,597,People are boarding a train that painted yellow on the front .,People are boarding a train that's painted yellow on the front.,15,train,4
"[""A group of people and a dog sit in the bleachers of a basketball court, watching another group of people's performance on the court."", ""A group of people sitting on concrete steps at a neighborhood basketball court."", ""An audience is watching and waiting for something to happen."", ""A group of people and a dog sitting on concrete bleachers."", ""School kids have a dance competition.""]","[9885, 9886, 9887, 9888, 9889]",1578355853.jpg,1977,"A group of people and a dog sit in the bleachers of a basketball court , watching another group of performance of the people performance on court .","A group of people and a dog sit in the bleachers of a basketball court, watching another group of people's performance on the court.",15,train,2
"[""Two chefs in white are working in the kitchen, while a woman sits at a nearby counter."", ""Cooks making food for a customer that is eating in their restaurant."", ""A customer sitting at a counter watching people work in a kitchen."", ""Chefs in some type of bar or restaurant's kitchens."", ""There is a woman sitting at a table by the kitchen.""]","[9750, 9751, 9752, 9753, 9754]",1570065565.jpg,1950,Chefs in some type of bar or restaurant kitchens .,Chefs in some type of bar or restaurant's kitchens.,15,train,2
"[""A small child looks inside a car while standing in front of a clothesline."", ""A young boy grooms himself in the reflection of a automobile."", ""A boy is combing his hair using the car windows as a mirror."", ""A boy is standing next to a car in front of a clothesline."", ""Young boy combing hair in reflection of car window.""]","[10555, 10556, 10557, 10558, 10559]",164954325.jpg,2111,A young boy grooms his hair in the reflection of the car near the clothesline.,A young boy grooms his hair in the car's reflection near the clothesline.,15,train,2
"[""A little baby dressed in green and yellow wearing a bib cries."", ""A baby wearing a green bib with a frog on it is crying."", ""Baby wears green frog big and makes grotesque face."", ""An infant in a green outfit is expressing emotion."", ""An infant lays on a bed with it's mouth open.""]","[2270, 2271, 2272, 2273, 2274]",1149097018.jpg,454,An infant lays on a bed with it mouth open .,An infant lays on a bed with it's mouth open.,15,train,2
"[""Some children are playing tug-of-war with a rope while an adult assists."", ""Several children are outdoors getting ready to play tug-of-war."", ""Children participate in a game of tug-of-war."", ""Elementary school students play tug-of-war."", ""A group of children are playing Tug-of-War.""]","[10560, 10561, 10562, 10563, 10564]",16495609.jpg,2112,Children play tug-of-war with the assistance of an adult outdoors.,Children play tug-of-war with an adult's assistance outdoors.,15,train,2
"[""Three people dancing acrobatically in a subway station, with one girl in a skirt doing a cartwheel over another person bending over."", ""A person is cartwheeling over another person while a third person runs behind them."", ""Three teenagers in a subway playing around."", ""Four people in the subway are having fun."", ""Three people dancing in the subway.""]","[10565, 10566, 10567, 10568, 10569]",164969525.jpg,2113,Three people dance acrobatically in the tunnel of the subway station.,Three people dance acrobatically in the subway station's tunnel.,15,train,2
"[""The dog is standing outside on a tree stump."", ""Dog sniffing recently cut tree stump."", ""A dog sniffs a newly cut tree trunk."", ""A brown dog sniffs a tree stump."", ""A dog sniffs a tree stump.""]","[10615, 10616, 10617, 10618, 10619]",1659358133.jpg,2123,A brown dog sniffs the freshly cut stump of the tree.,A brown dog sniffs the tree's freshly cut stump.,15,train,2
"[""A young girl wears a shirt and shorts as she plays in the ocean's surf."", ""A small girl spins in the waves in the bright sun."", ""Girl running through the water near the shore."", ""The little girl splashes through the water."", ""A young girl plays in shallow water.""]","[2325, 2326, 2327, 2328, 2329]",1151466868.jpg,465,A young girl wears a shirt and shorts as she plays in the surf of the ocean waves.,A young girl wears a shirt and shorts as she plays in the ocean's surf.,15,test,4
"[""On a beach, a woman in a red shirt carries an orange plastic basin on her head."", ""A woman is wearing a red shirt while balancing an orange container on her head."", ""In the beach a woman is balancing a basket of shells on her head."", ""A woman is carrying a basket on her head away from the water."", ""A woman at the beach carrying a bucket on her head.""]","[10610, 10611, 10612, 10613, 10614]",1659337157.jpg,2122,A woman carries an orange basin on her head at the shore of the beach.,A woman carries an orange basin on her head at the beach's shore.,15,train,2
"[""An older man with a white beard, wearing a blue shirt and blue baseball cap, is playing guitar to a small black girl sitting on a red stool."", ""A man with long hair and a blue shirt is sitting outside with his guitar case open, laughing as a young girl sits and watches."", ""A man in a blue cap is playing a guitar while a young girl sits on a stool across from him and listens."", ""A bearded hairy musician happily plays his guitar for a young black girl."", ""A guitarist performing for a young child.""]","[10605, 10606, 10607, 10608, 10609]",165772854.jpg,2121,A bearded man plays guitar for a young girl on the corner of the street.,A bearded man plays guitar for a young girl on the street's corner.,15,test,6
